venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Online,online,NA,NA,NA,"October 28, November 4, November 11, November 18, December 2, 2025",9:00 - 13:00 CET,2025-10-27T23:00:00Z,2025-12-01T23:00:00Z,"Johan Hidding, Francesco Nattino, Ou Ku, Sander van Rijn",,ds,ds-intermediate-python,Intermediate Research Software Development with Python,2025-10-28-ds-intermediate-python,NA
